Alley Width,Alley Width_missing,Area,Area_missing,Bathrooms,Bathrooms_missing,Bedrooms,Bedrooms_missing,Direction_Nam,Direction_Tây,Direction_Tây Bắc,Direction_Tây Nam,Direction_Unknown,Direction_Đông,Direction_Đông Bắc,Direction_Đông Nam,District_Huyện Cần Giờ,District_Huyện Củ Chi,District_Huyện Hóc Môn,District_Huyện Nhà Bè,District_Quận 1,District_Quận 10,District_Quận 11,District_Quận 12,District_Quận 2,District_Quận 3,District_Quận 4,District_Quận 5,District_Quận 6,District_Quận 7,District_Quận 8,District_Quận 9,District_Quận Bình Thạnh,District_Quận Bình Tân,District_Quận Gò Vấp,District_Quận Phú Nhuận,District_Quận Tân Bình,District_Quận Tân Phú,District_TP. Hồ Chí Minh (Mới),Floors,Floors_missing,Length,Length_missing,Position_Unknown,Position_Đường chính,Price,"Property Type_Kho, nhà xưởng",Property Type_Khách sạn,Property Type_Nhà riêng,Property Type_Nhà trọ,Property Type_Văn phòng,Property Type_Đất,Road Type_Đường bê tông,Road Type_Đường nhựa,Road Type_Đường đá,Road Type_Đường đất,Width,Width_missing
5.0,0,84.0,0,0.0,1,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,16.0,0,False,False,4200.0,False,False,False,False,False,True,False,True,False,False,6.0,0
8.0,1,125.0,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,25.0,0,False,True,625.0,False,False,False,False,False,True,False,False,False,False,5.0,0
21.0,0,155.0,0,0.0,1,0.0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,16.0,0,False,True,70100.0,False,False,False,False,False,True,False,True,False,False,7.2,0
5.0,0,640.0,0,0.0,1,0.0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,45.0,0,False,False,15000.0,False,False,False,False,False,True,False,True,False,False,15.0,0
8.0,1,340.3,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,22.0,1,True,False,27000.0,False,False,False,False,False,True,False,False,False,False,6.4,1
8.0,1,114.0,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,22.6,0,False,False,8500.0,False,False,False,False,False,True,False,False,False,False,5.0,0
8.0,1,167.7,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,22.0,1,True,False,1950.0,False,False,False,False,False,True,False,False,False,False,6.4,1
8.0,1,96.0,0,2.0,0,2.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3.0,1,22.0,1,False,True,8100.0,False,False,False,False,False,False,False,False,False,False,6.4,1
8.0,1,27.0,0,2.0,1,2.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2.0,0,9.0,0,False,True,6780.0,False,False,True,False,False,False,False,False,False,False,5.0,0
8.0,1,871.5,0,0.0,1,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,62.0,0,False,True,8900.0,False,False,False,False,False,True,False,False,False,False,22.5,0
8.0,1,123.0,0,2.0,1,2.0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,1,22.0,1,True,False,20000.0,False,False,True,False,False,False,False,False,False,False,6.4,1
8.0,1,28.0,0,2.0,1,2.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3.0,1,22.0,1,True,False,5900.0,False,False,True,False,False,False,False,False,False,False,6.4,1
6.0,0,120.0,0,4.5,0,4.5,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4.0,0,15.0,0,False,False,21000.0,False,False,False,True,False,False,False,True,False,False,8.0,0
8.0,1,560.0,0,2.0,1,4.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,1,22.0,1,True,False,24500.0,False,False,False,False,False,False,False,False,False,False,6.4,1
8.0,1,350.0,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,35.0,0,False,True,8000.0,False,False,False,False,False,True,False,False,False,False,10.0,0
8.0,1,335.0,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,30.0,0,False,True,5950.0,False,False,False,False,False,True,False,True,False,False,10.0,0
21.0,0,85.0,0,2.0,1,2.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3.0,1,22.0,1,False,False,10000.0,False,False,False,False,False,False,False,True,False,False,6.4,1
8.0,1,82.0,0,2.0,1,1.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3.0,1,22.0,1,True,False,4990.0,False,False,True,False,False,False,False,False,False,False,4.0,0
8.0,1,66.0,0,2.0,1,4.5,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,1,22.0,1,True,False,3000.0,False,False,False,False,False,False,False,False,False,False,6.4,1
8.0,1,117.0,0,2.0,1,2.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3.0,1,22.0,1,False,True,6200.0,True,False,False,False,False,False,False,False,False,False,6.4,1
8.0,1,88.0,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,1,22.0,0,False,False,4200.0,False,False,False,False,False,True,False,True,False,False,4.0,0
8.0,1,214.5,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,22.0,1,True,False,570.0,False,False,False,False,False,True,False,False,False,False,6.4,1
8.0,1,150.0,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,30.0,0,False,True,1850.0,False,False,False,False,False,True,False,False,False,False,5.0,0
8.0,1,122.0,0,2.0,1,3.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3.0,1,22.0,1,False,True,9150.0,False,False,False,False,False,False,False,False,False,False,6.4,1
8.0,1,125.0,0,2.0,1,2.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3.0,1,22.0,1,True,False,5500.0,False,False,True,False,False,False,False,False,False,False,6.4,1
8.0,1,79.0,0,2.0,1,2.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.0,0,13.0,0,False,True,12750.0,False,False,True,False,False,False,False,False,False,False,4.6,0
8.0,1,150.0,0,0.0,1,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,1,31.0,0,False,False,39000.0,False,False,False,False,False,True,False,False,False,False,21.0,0
8.0,1,30.0,0,2.0,1,2.0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0,22.0,1,False,True,3650.0,False,False,False,True,False,False,False,False,False,False,6.4,1
8.0,1,86.3,0,2.0,1,2.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4.0,0,22.0,1,False,True,5790.0,False,False,True,False,False,False,False,False,False,False,6.0,0
8.0,1,871.5,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,22.0,1,False,True,70100.0,False,False,False,False,False,True,False,False,False,False,13.76,0
8.0,1,79.9,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,22.0,1,True,False,2050.0,False,False,False,False,False,True,False,True,False,False,6.4,1
8.0,1,871.5,0,2.0,1,2.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,1,22.0,1,False,True,35000.0,True,False,False,False,False,False,False,False,False,False,22.5,0
8.0,1,50.0,0,2.0,1,2.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2.0,0,15.0,0,False,False,5250.0,False,False,True,False,False,False,False,False,False,False,3.5,0
5.0,0,136.0,0,0.0,1,0.0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,17.0,0,False,False,4500.0,False,False,False,False,False,True,False,True,False,False,8.0,0
8.0,1,458.0,0,2.0,1,2.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3.0,1,46.0,0,False,True,5500.0,False,False,True,False,False,False,False,False,False,False,10.0,0
8.0,1,50.6,0,4.0,0,3.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.0,0,22.0,1,False,False,4150.0,False,False,True,False,False,False,False,False,False,False,6.4,1
8.0,1,77.0,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,1,22.0,1,False,True,70100.0,False,False,False,False,False,True,False,False,False,False,4.0,0
8.0,1,272.0,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,21.0,0,False,True,70100.0,False,False,False,False,False,True,False,False,False,False,13.0,0
8.0,1,81.0,0,2.0,1,2.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,1,22.0,1,True,False,2550.0,False,False,False,False,False,False,False,False,False,False,6.4,1
8.0,1,114.0,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,28.0,0,False,True,5300.0,False,False,False,False,False,True,False,False,False,False,5.0,0
8.0,1,309.2,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,40.0,0,True,False,2800.0,False,False,False,False,False,True,False,False,False,False,8.0,0
8.0,1,56.0,0,0.0,1,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1,22.0,1,True,False,12500.0,False,False,False,False,False,True,False,False,False,False,6.4,1
8.0,1,852.4,0,2.0,1,2.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3.0,1,22.0,1,True,False,16000.0,False,False,True,False,False,False,False,False,False,False,6.4,1
8.0,1,138.0,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,23.0,0,True,False,6000.0,False,False,False,False,False,True,False,False,False,False,6.0,0
8.0,1,100.0,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,25.0,0,False,True,10990.0,False,False,False,False,False,True,False,False,False,False,4.0,0
8.0,1,150.0,0,0.0,1,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,22.0,1,True,False,6600.0,False,False,False,False,False,True,False,False,False,False,7.5,0
20.0,0,40.0,0,2.0,0,2.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0,7.0,0,False,True,18000.0,False,False,True,False,False,False,False,True,False,False,5.8,0
21.0,0,871.5,0,0.0,1,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,34.0,0,False,True,36000.0,False,False,False,False,False,True,False,True,False,False,22.5,0
8.0,0,154.0,0,1.0,0,1.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3.0,1,38.0,0,False,True,4600.0,False,False,True,False,False,False,False,True,False,False,4.0,0
8.0,1,75.0,0,2.0,0,2.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3.0,1,22.0,1,True,False,2400.0,False,False,False,False,False,False,False,False,False,False,6.4,1
16.0,0,321.0,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,18.0,0,False,True,69900.0,False,False,False,False,False,True,False,True,False,False,18.0,0
8.0,1,201.0,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,11.0,0,False,True,6200.0,False,False,False,False,False,True,False,False,False,False,19.0,0
21.0,0,124.0,0,0.0,1,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,1,25.0,0,False,True,12000.0,False,False,False,False,False,True,False,True,False,False,4.79,0
3.5,0,81.4,0,2.0,1,2.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.0,0,20.0,0,False,False,8500.0,False,False,True,False,False,False,True,False,False,False,4.1,0
8.0,1,81.0,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,22.0,1,False,True,3790.0,False,False,False,False,False,True,False,True,False,False,6.4,1
8.0,1,287.3,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,22.0,1,True,False,550.0,False,False,False,False,False,True,False,False,False,False,6.4,1
8.0,1,78.0,0,2.0,0,2.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3.0,1,22.0,1,True,False,6350.0,False,False,False,False,False,False,False,False,False,False,6.4,1
8.0,1,126.0,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,21.0,0,True,False,6930.0,False,False,False,False,False,True,False,False,False,False,6.0,0
8.0,1,68.0,0,2.0,0,2.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3.0,1,22.0,1,True,False,70100.0,False,False,False,False,False,False,False,False,False,False,6.4,1
8.0,1,50.0,0,2.0,1,4.5,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.0,0,22.0,1,False,False,9200.0,False,False,True,False,False,False,False,False,False,False,6.4,1
8.0,1,67.0,0,2.0,1,4.0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,0,19.0,0,False,False,3950.0,False,False,True,False,False,False,False,False,False,False,3.0,0
8.0,1,55.1,0,2.0,1,2.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3.0,1,22.0,1,True,False,3700.0,False,False,True,False,False,False,False,False,False,False,6.4,1
8.0,1,204.0,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,1,22.0,1,False,True,37000.0,False,False,False,False,False,True,False,False,False,False,6.4,1
8.0,1,54.0,0,1.0,0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3.0,1,22.0,1,True,False,70100.0,False,False,False,False,False,False,False,False,False,False,6.4,1
8.0,1,99.9,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,22.0,1,True,False,5750.0,False,False,False,False,False,True,False,False,False,False,6.4,1
8.0,1,75.0,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,1,18.5,0,False,True,4460.0,False,False,False,False,False,True,False,True,False,False,4.1,0
8.0,1,549.8,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,22.0,1,True,False,10000.0,False,False,False,False,False,True,False,False,False,False,6.4,1
8.0,1,108.0,0,2.0,1,4.5,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0,0,22.0,1,False,True,4500.0,False,False,True,False,False,False,False,True,False,False,12.0,0
8.0,1,74.0,0,2.0,1,3.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3.0,1,22.0,1,True,False,6100.0,False,False,False,False,False,False,False,False,False,False,6.4,1
8.0,1,871.5,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,62.0,0,False,True,8000.0,False,False,False,False,False,True,False,False,False,False,15.0,0
8.0,1,65.0,0,2.0,0,2.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3.0,1,22.0,1,True,False,70100.0,False,False,False,False,False,False,False,False,False,False,6.4,1
8.0,1,319.0,0,2.0,1,2.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2.0,0,28.0,0,False,True,70100.0,False,False,True,False,False,False,False,False,False,False,12.0,0
2.0,0,13.0,0,1.0,0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.0,0,4.0,0,False,False,1750.0,False,False,True,False,False,False,False,True,False,False,3.0,0
8.0,1,871.5,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,22.0,1,True,False,22000.0,False,False,False,False,False,True,False,False,False,False,22.5,0
8.0,1,180.0,0,0.0,1,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,40.0,0,True,False,11500.0,False,False,False,False,False,True,False,False,False,False,4.6,0
8.0,1,52.0,0,2.0,1,2.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0,1,22.0,1,False,True,3100.0,False,False,False,False,False,False,False,False,False,False,6.4,1
8.0,1,300.0,0,2.0,1,2.0,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,1,30.0,0,False,True,8800.0,True,False,False,False,False,False,False,False,False,False,10.0,0
8.0,1,484.0,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,50.0,0,False,True,66000.0,False,False,False,False,False,True,False,False,False,False,10.0,0
8.0,1,140.0,0,4.0,0,4.5,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3.0,0,22.0,1,False,False,8900.0,False,False,True,False,False,False,False,False,False,False,8.5,0
8.0,1,91.0,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,22.0,1,True,False,11600.0,False,False,False,False,False,True,False,False,False,False,6.4,1
8.0,1,100.0,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,20.0,0,False,True,5200.0,False,False,False,False,False,True,False,False,False,False,5.0,0
8.0,1,42.0,0,3.0,0,4.5,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3.0,0,13.0,0,False,True,8000.0,False,False,True,False,False,False,False,False,False,False,3.5,0
8.0,1,871.5,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,22.0,1,True,False,17500.0,False,False,False,False,False,True,False,False,False,False,10.0,0
8.0,1,58.0,0,1.0,0,2.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,1,22.0,1,True,False,2700.0,False,False,False,False,False,False,False,False,False,False,6.4,1
5.0,0,456.0,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,28.0,0,False,False,19200.0,False,False,False,False,False,True,False,True,False,False,15.0,0
8.0,1,306.0,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,22.0,1,True,False,25000.0,False,False,False,False,False,True,False,False,False,False,15.0,0
8.0,1,60.0,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,1,15.0,0,False,False,5500.0,False,False,False,False,False,True,False,False,False,False,4.0,0
8.0,1,871.5,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,50.0,0,False,True,47000.0,False,False,False,False,False,True,False,True,False,False,20.0,0
8.0,1,80.0,0,4.5,0,4.5,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4.0,0,20.0,0,True,False,7700.0,False,False,True,False,False,False,False,False,False,False,4.0,0
20.0,0,80.0,0,2.0,1,2.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,0,20.0,0,False,True,33500.0,False,False,True,False,False,False,False,True,False,False,4.0,0
8.0,1,662.0,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,22.0,1,True,False,14500.0,False,False,False,False,False,True,False,False,False,False,6.4,1
8.0,1,119.3,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,22.0,1,True,False,5350.0,False,False,False,False,False,True,False,False,False,False,5.0,0
8.0,1,55.0,0,0.0,1,0.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1,13.8,0,False,True,6500.0,False,False,False,False,False,True,False,False,False,False,4.0,0
8.0,1,182.0,0,2.0,0,2.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3.0,1,22.0,1,False,True,70100.0,False,False,False,False,False,False,False,False,False,False,6.4,1
8.0,1,165.0,0,2.0,0,3.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3.0,1,30.0,0,True,False,6000.0,False,False,False,False,False,False,False,False,False,False,6.0,0
8.0,1,88.0,0,0.0,1,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,22.0,1,False,False,950.0,False,False,False,False,False,True,False,False,False,False,16.0,0
5.0,0,136.0,0,1.0,0,4.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0,0,26.0,0,False,False,8090.0,False,False,True,False,False,False,False,False,False,False,5.0,0
8.0,1,163.0,0,2.0,0,2.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0,0,62.0,0,False,True,70100.0,False,False,False,False,False,False,False,False,False,False,22.5,0
20.0,0,220.0,0,4.5,0,2.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3.0,1,14.6,0,False,False,19500.0,False,False,False,False,False,False,False,True,False,False,15.0,0
8.0,1,50.0,0,2.0,1,4.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3.0,0,12.0,0,False,False,6700.0,False,False,True,False,False,False,False,False,False,False,22.5,0
8.0,1,121.0,0,2.0,0,2.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3.0,1,22.0,1,False,True,7400.0,False,False,False,False,False,False,False,False,False,False,6.4,1
